Frequency,S11_Magnitude,S11_Phase,S12_Magnitude,S12_Phase,S21_Magnitude,S21_Phase,S22_Magnitude,S22_Phase,
1585280000,-2.998118817,-48.59288059,-69.61665179,147.2047136,-38.04299269,-167.9512224,-31.74096543,-37.26301944,
1585400000,-2.979197077,-48.56100677,-66.68162145,1.549643023,-38.12767214,-174.6401676,-31.3980744,-39.46301548,
1585520000,-2.966329172,-48.62999412,-73.5476722,-36.2895605,-37.57552644,-175.8644138,-31.56998168,-39.04899704,
1585640000,-2.985189941,-48.58210751,-69.07065829,-66.40827732,-37.70671408,-172.9718041,-31.0520177,-36.98124127,
1585760000,-2.974373101,-48.66695449,-66.30290797,140.6060308,-37.86000499,-176.8193217,-30.84911305,-37.64423308,
1585880000,-2.974825321,-48.64993665,-64.15999758,-113.5831731,-37.258952,-174.5872633,-31.22669524,-36.87064937,
1586000000,-2.985441739,-48.66973922,-61.53269407,110.8447316,-38.07543818,-174.2854596,-30.63331557,-40.31183782,
1586120000,-2.991137368,-48.85833453,-61.95577968,79.855071,-37.24853352,-173.7728289,-30.68358003,-43.09246676,
1586240000,-2.977647142,-48.73101707,-67.81736829,-142.1368494,-37.28858096,173.8363908,-30.20006821,-40.61522699,
1586360000,-2.988678179,-48.70234612,-72.82638079,-150.503107,-37.28175197,172.9482054,-30.23165171,-44.82111552,
1586480000,-2.986391937,-48.7906845,-65.65732421,58.15117645,-37.73234736,173.8180666,-30.23877085,-42.89120727,
1586600000,-2.97348152,-48.77846129,-61.38426862,-20.95500302,-37.44982794,171.5775229,-29.9828776,-42.89255102,
1586720000,-2.994064295,-48.90552179,-59.75156208,88.20093463,-37.31528617,171.2626186,-29.50260515,-47.43706513,
1586840000,-2.983375128,-48.74679847,-77.56708252,-112.8792784,-36.48834964,167.4266728,-29.60609765,-46.63954702,
1586960000,-2.989312769,-48.83530254,-62.34404076,-76.75050904,-37.13554167,162.6557863,-29.72756662,-45.64262968,
1587080000,-2.98749777,-48.80362514,-69.11910994,-16.76391689,-37.01163429,163.0795744,-29.40474755,-46.32834095,
1587200000,-2.981144301,-48.90104147,-61.28561017,-55.02247194,-37.17710171,160.7329179,-29.50815798,-48.59600544,
1587320000,-2.969864506,-48.96581105,-67.79283348,120.9217704,-37.24219706,162.7825803,-29.35567425,-48.53149139,
1587440000,-2.957808422,-48.92930988,-70.64826211,-21.56214162,-36.96076803,161.4979828,-29.25133883,-47.30105266,
1587560000,-2.990447797,-48.92511692,-65.08740195,-27.7364107,-36.53063616,156.0527701,-29.2134924,-49.77167631,
1587680000,-2.995716485,-49.01189848,-69.06818452,1.263773884,-37.16346828,157.6435265,-28.94706738,-51.12734785,
1587800000,-2.970871712,-49.07176887,-62.05933915,-100.908589,-37.85149618,151.1050611,-28.80598257,-51.00039748,
1587920000,-2.974677858,-49.01659037,-61.05778219,-46.26389879,-37.39231199,147.1336984,-28.84431027,-52.02301063,
1588040000,-2.972765321,-49.00243735,-59.4581585,-57.28244432,-37.82673461,150.3031895,-28.47201421,-52.16864635,
1588160000,-2.974057772,-49.104185,-59.6303771,49.47050032,-36.51080004,149.9958021,-28.24249958,-53.92419108,
1588280000,-2.970611833,-49.04386523,-68.45781191,-56.62610666,-37.51369906,148.9713615,-28.4297714,-54.93148183,
1588400000,-2.9861931,-49.00607421,-67.74203588,46.77620307,-37.65304016,145.7391792,-28.19995458,-54.37545321,
1588520000,-2.987540073,-49.09759693,-59.73959036,71.56054915,-38.31531483,145.7888336,-28.2869457,-56.77300996,
1588640000,-2.969352374,-49.19657721,-59.7308263,-154.9560325,-36.84230579,139.832266,-28.07360604,-56.20610497,
1588760000,-2.987126202,-49.08712199,-59.85866056,-18.6628662,-37.35445032,145.677183,-28.05646666,-56.28392562,
1588880000,-2.982458873,-49.11805413,-57.5368639,111.4259519,-38.0955139,138.7597649,-28.00696947,-56.91530005,
1589000000,-2.976201296,-49.21497909,-65.04688802,-33.56478904,-36.91513667,134.0081462,-27.66711852,-58.39383829,
1589120000,-2.969350632,-49.19388618,-67.5123022,13.77944205,-37.32305392,141.1279167,-27.65455512,-59.88703683,
1589240000,-2.961099841,-49.08951756,-64.64992326,-113.7895616,-36.65101626,135.7802101,-27.81443906,-59.80718667,
1589360000,-2.979266051,-49.33095471,-70.58575114,12.6289584,-36.9628888,132.9336824,-27.60604607,-58.94621025,
1589480000,-2.971403209,-49.21058575,-69.39871345,96.70772975,-36.70589015,130.8875363,-27.53163119,-60.39470215,
1589600000,-2.974542081,-49.09516703,-58.22087831,-38.40034964,-37.24606106,125.4321122,-27.58441232,-59.87168762,
1589720000,-2.963826853,-49.23022706,-58.10244056,143.7895641,-36.77361544,122.9288969,-27.16108171,-60.31930129,
1589840000,-2.972240036,-49.15819254,-77.08775242,62.95177774,-37.13695737,122.2225192,-27.36568718,-61.94160561,
1589960000,-2.958372613,-49.29056339,-53.49245914,-76.29242262,-36.844878,124.5975061,-27.20256802,-61.3404611,
1590080000,-2.95829738,-49.29366932,-60.11741041,35.63239961,-36.13852813,121.6736222,-27.20529712,-64.52376783,
1590200000,-2.984550779,-49.2674501,-60.85378364,-11.76463114,-36.38709632,118.6442081,-27.08240765,-64.71972181,
1590320000,-2.982814188,-49.25117208,-61.89725161,117.8010382,-36.93322699,121.0061269,-27.16909781,-65.81684924,
1590440000,-2.977258996,-49.39951705,-62.09719899,167.1897386,-36.91913323,113.7885248,-27.12659814,-65.29975048,
1590560000,-2.973449942,-49.48243039,-62.95652221,-98.93479246,-37.14581782,121.5845788,-26.85780365,-66.37155417,
1590680000,-2.970370676,-49.45526105,-59.95140343,-123.1559027,-36.79417064,113.4685424,-26.983043,-67.62052675,
1590800000,-2.987208007,-49.44607515,-69.76080045,66.98986331,-36.78120382,112.2157627,-26.7869969,-67.25435186,
1590920000,-2.990723813,-49.38704188,-59.79810367,-118.7485303,-36.20392412,109.1026479,-26.77265841,-67.4945924,
1591040000,-2.97611563,-49.31347721,-68.19280683,-113.6224014,-36.43109611,107.0495951,-26.89866518,-69.17726612,
1591160000,-2.98373716,-49.39344613,-65.27872225,-170.6962989,-36.74805945,106.821716,-26.69902161,-68.11632217,
1591280000,-2.981006925,-49.44010662,-63.5269708,-137.2658183,-36.47724924,98.59554745,-26.68291817,-68.94506031,
1591400000,-2.973739329,-49.51638096,-71.38599116,-178.2983706,-37.72977936,100.8739395,-26.5685382,-70.78652459,
1591520000,-2.985418284,-49.44453277,-65.63693249,62.16208539,-36.61356886,102.4637524,-26.38005338,-70.45197361,
1591640000,-2.965851275,-49.49444423,-66.57676565,-86.76112012,-36.65599901,99.89044799,-26.37083038,-71.29339655,
1591760000,-2.986549388,-49.5823382,-67.41893353,-55.19355883,-36.57432873,95.23766882,-26.415727,-71.63236547,
1591880000,-2.967019446,-49.66835459,-66.20438961,63.81641905,-36.55102868,93.65140139,-26.27256598,-71.79292818,
1592000000,-2.964664418,-49.59772591,-64.82887647,25.8805679,-36.5220748,92.73707899,-26.44230731,-72.96579764,
1592120000,-2.971818321,-49.45212423,-61.06660627,-116.4446555,-37.32962712,90.32066809,-26.21830696,-71.52267589,
1592240000,-2.983256126,-49.5581574,-58.02113349,-92.23119187,-36.73476332,88.19569615,-26.21386425,-74.63218916,
1592360000,-2.988058325,-49.67497554,-68.14476036,88.57654291,-36.5907502,92.7374917,-26.14891685,-72.84382296,
1592480000,-2.970329245,-49.59129532,-58.1793001,-34.47725488,-36.88712591,82.65108184,-26.21554686,-73.97084558,
1592600000,-2.963131185,-49.64386041,-59.97029086,-104.9371854,-36.61099469,86.65566167,-26.04225982,-74.41728879,
1592720000,-2.962922638,-49.57703992,-57.10571709,-74.66727399,-36.07744462,84.56786941,-26.03014292,-74.8182462,
1592840000,-2.959872283,-49.75557555,-60.61145455,161.5877398,-36.71172235,84.13514326,-25.84824317,-76.05558919,
1592960000,-2.985474738,-49.6938691,-60.20566853,-65.49181795,-36.20223485,80.540426,-26.01226098,-76.3887758,
1593080000,-2.970317488,-49.71445265,-65.6681586,7.849330568,-36.96516078,76.44027832,-25.81595387,-78.32646795,
1593200000,-2.964577317,-49.66076884,-65.69893544,162.2938272,-36.06498391,72.31724433,-25.85175654,-78.13788065,
1593320000,-2.964400999,-49.79319038,-63.03714596,66.19595068,-35.9940819,75.26177734,-25.78797733,-78.16365281,
1593440000,-2.982850319,-49.8896828,-61.18692358,-136.6884847,-36.2493666,71.94821269,-25.74179632,-78.28309638,
1593560000,-2.961261379,-49.79201578,-55.76499501,-156.1569341,-36.69408801,69.25753515,-25.61426485,-79.17062536,
1593680000,-2.975826785,-49.77681084,-58.70344354,-41.52844433,-36.0887607,69.6568217,-25.72046252,-79.59602319,
1593800000,-2.980524576,-49.78196279,-63.02971289,-68.76491627,-36.83274225,67.70531376,-25.55713971,-79.43590509,
1593920000,-2.966529552,-49.7157198,-71.31908291,107.1646477,-36.42724585,65.72992274,-25.75338971,-81.45265709,
1594040000,-2.974380341,-49.81351585,-64.51704856,123.0450533,-37.14783664,62.1687925,-25.51353028,-82.07489764,
1594160000,-2.978909394,-49.91541852,-63.72340002,10.52390219,-36.40900896,67.02150528,-25.35531072,-82.02639616,
1594280000,-2.985127765,-49.85877185,-70.81286859,125.5168897,-36.21373884,58.45027401,-25.444175,-82.37592375,
1594400000,-2.985440158,-49.90837681,-68.76172807,39.29700487,-35.97334226,57.18355703,-25.33636314,-83.05127383,
1594520000,-2.961740482,-49.90970552,-63.18889144,-23.4532949,-35.75820789,55.00100828,-25.29762632,-84.50281213,
1594640000,-2.979724806,-49.94396102,-66.36977501,2.036000916,-36.30577504,55.34914759,-25.30392408,-84.18408205,
1594760000,-2.965066165,-50.04401182,-62.51618743,175.1551384,-35.65567713,51.47924523,-25.20686727,-85.38356644,
1594880000,-2.965690236,-49.85855692,-62.13873155,-90.55444084,-36.08713631,49.19568841,-25.14863637,-85.70407838,
1595000000,-2.959068453,-49.94672224,-64.98556968,-141.942528,-36.01664693,48.4829799,-25.1159323,-85.77977481,
1595120000,-2.962302828,-49.99085906,-63.91508139,-122.338528,-35.99895577,48.16883977,-25.07119978,-85.26790913,
1595240000,-2.968830431,-50.03612788,-56.08287734,62.18979581,-36.17947833,40.88277622,-25.12508408,-87.39254584,
1595360000,-2.974913414,-50.08593181,-60.91712941,-105.1573819,-36.44057862,38.72661036,-24.98318393,-88.30869944,
1595480000,-2.956287477,-50.03800402,-56.52317212,-162.4989899,-36.04545901,41.25299196,-24.96173558,-88.06879965,
1595600000,-2.967382703,-50.16324317,-61.31793894,-168.6245566,-36.78193258,38.55945613,-24.92301891,-89.6117825,
1595720000,-2.954425934,-50.07915744,-63.19802928,119.6159281,-36.40428642,42.1036066,-24.86299703,-89.21430123,
1595840000,-2.957466504,-50.14002206,-71.98225618,-77.8569135,-36.28179522,32.64431387,-24.94269679,-90.63782969,
1595960000,-2.969698144,-49.99417871,-62.83667146,-64.9981305,-36.10127401,30.44903469,-24.79533782,-90.00426705,
1596080000,-2.972856146,-50.02791362,-62.33321776,8.90645309,-36.10468646,34.265737,-24.88581422,-92.54099719,
1596200000,-2.961387421,-50.1007806,-69.73893784,64.59131725,-36.44253958,31.6067694,-24.79914853,-90.46603638,
1596320000,-2.972236717,-50.19588362,-62.21859823,60.18119207,-36.9525908,28.7122263,-24.71304271,-92.46684623,
1596440000,-2.964507469,-50.2342468,-61.19608226,-48.54563797,-36.49125276,26.37212708,-24.76041124,-93.62368035,
1596560000,-2.961868964,-50.21617887,-61.95292355,51.14910525,-36.0347228,27.96204665,-24.76887647,-93.06150151,
1596680000,-2.955348227,-50.25621521,-74.8455949,164.4176797,-35.52620694,26.24743247,-24.6571903,-94.66012305,
1596800000,-2.967771736,-50.32666875,-70.62437245,78.92478608,-36.23904601,21.18914187,-24.51236805,-94.74057201,
1596920000,-2.954652414,-50.31690344,-59.31998792,-4.135942059,-35.83171154,19.1457975,-24.52796608,-95.79414164,
1597040000,-2.960283258,-50.31269034,-61.03595547,126.9096224,-35.94839277,15.66302521,-24.61152701,-94.12397793,
1597160000,-2.957001252,-50.25630011,-64.35024965,-15.02808525,-36.05599888,16.89162397,-24.42757918,-96.2411716,
1597280000,-2.961171006,-50.42433503,-69.68472593,3.289249032,-35.96465669,12.17319411,-24.47280784,-96.2970941,
1597400000,-2.975637301,-50.38691668,-67.6677625,105.259705,-35.98062233,11.4422434,-24.42729058,-97.5619493,
1597520000,-2.93462201,-50.27115619,-59.38378887,122.140545,-35.12562354,8.144929119,-24.3762817,-96.75688856,
1597640000,-2.962015463,-50.236859,-71.14852278,96.39409722,-35.8157675,4.59720124,-24.30106753,-98.91177313,
1597760000,-2.96183927,-50.29097918,-60.42891963,-6.557595107,-35.4335405,6.102761007,-24.47477459,-98.0453311,
1597880000,-2.964907428,-50.32986078,-63.17789094,179.9336786,-35.37798257,4.215054893,-24.34418285,-99.87249972,
1598000000,-2.962029155,-50.47439812,-59.1764735,-64.08219145,-35.78286577,0.7368180081,-24.25937405,-101.1062674,
1598120000,-2.942661152,-50.39780963,-57.41922287,-7.674697608,-34.72162777,3.378954915,-24.09687203,-102.1044255,
1598240000,-2.972546056,-50.36666945,-65.850586,129.7321374,-35.67228391,-0.1730939192,-24.23945866,-102.9625619,
1598360000,-2.971193814,-50.41868008,-64.59380974,124.9384937,-35.38917764,-0.5657522772,-24.30741785,-101.9699311,
1598480000,-2.964391567,-50.39852364,-67.66579733,173.3977711,-35.4947485,-1.671303363,-24.31507241,-103.1895434,
1598600000,-2.978731566,-50.3585817,-70.20199531,-116.9297924,-34.83569769,-5.120122878,-24.31044531,-103.7410212,
1598720000,-2.957796493,-50.52720439,-58.27130679,100.0591773,-35.77400128,-4.912021117,-24.09794104,-103.0435457,
1598840000,-2.944807699,-50.57035673,-66.13105473,-84.8891023,-35.77206134,-11.15529437,-24.1285679,-104.4299493,
1598960000,-2.950016855,-50.51037719,-65.72247689,27.98262237,-35.70713609,-12.28313688,-24.30968853,-106.6133358,
1599080000,-2.95785664,-50.53487625,-65.68384614,-135.2654456,-35.73516937,-13.9503413,-24.22918273,-106.729031,
1599200000,-2.943926882,-50.49771916,-67.09473725,-71.84355245,-35.74879897,-14.33490018,-24.06308318,-108.0247341,
1599320000,-2.938019214,-50.52668893,-69.30987189,176.6005526,-35.56519731,-15.65407909,-24.07200306,-107.9420143,
1599440000,-2.964648379,-50.57985876,-59.85009597,-34.90748619,-35.59203381,-19.55760215,-24.1852125,-108.5736261,
1599560000,-2.94308783,-50.5638409,-58.56018422,38.29992996,-35.17637297,-21.08391413,-24.04041074,-109.0413594,
1599680000,-2.954002979,-50.65122557,-66.83093863,69.94132156,-35.78901187,-24.35893074,-24.13031295,-110.5613806,
1599800000,-2.958288732,-50.61480538,-61.36855469,40.84516697,-36.0677121,-22.4555953,-24.10116231,-110.7614428,
1599920000,-2.958999356,-50.70653717,-61.97671441,11.32375607,-35.498096,-26.78207975,-24.05691866,-111.6993384,
1600040000,-2.958302018,-50.65984513,-65.66102039,17.67990204,-35.09499413,-28.21002553,-24.1228179,-112.9131931,
1600160000,-2.962390072,-50.74824077,-57.78401588,64.43890577,-35.10086426,-33.05825574,-24.10678695,-112.3832318,
1600280000,-2.961195986,-50.71405962,-53.39759073,124.6799866,-34.94858606,-36.60623576,-24.14069391,-114.1837854,
1600400000,-2.972226805,-50.65181126,-62.27720215,-116.6381362,-35.36288653,-37.85684499,-24.07529806,-114.2088399,
1600520000,-2.95437997,-50.77386426,-68.39132865,41.75205899,-35.31520902,-37.36959156,-24.10668756,-114.8623547,
1600640000,-2.958572731,-50.83082845,-57.89106401,123.0242279,-35.32426477,-41.22888669,-24.12617813,-116.5049938,
1600760000,-2.942814757,-50.84704921,-69.20116798,50.91576329,-34.78440674,-42.5731765,-24.31819538,-116.4028562,
1600880000,-2.971859152,-50.76377707,-58.8627552,31.25617757,-35.25256151,-39.72894799,-24.14457403,-117.2390352,
1601000000,-2.962355989,-50.76468937,-74.1442286,-92.19146424,-35.43142703,-46.71945549,-24.2237513,-118.1447489,
1601120000,-2.946645983,-50.88286507,-57.9450919,89.55947979,-35.20249669,-50.51923593,-24.14366095,-117.4700066,
1601240000,-2.951720895,-50.79628217,-59.63232221,98.17080475,-35.14948106,-49.44592892,-24.24926714,-118.7109364,
1601360000,-2.940070086,-50.90768253,-65.11689838,48.62737419,-35.1551334,-48.80417465,-24.37993985,-119.8488536,
1601480000,-2.953174657,-50.96308569,-63.18366504,126.4924107,-35.0214508,-55.33886938,-24.28685096,-120.8724382,
1601600000,-2.941078244,-50.77925189,-65.41295663,71.35298427,-35.01783341,-57.18056722,-24.39447267,-120.9706717,
1601720000,-2.946037577,-50.81954745,-63.41631424,-20.42280967,-35.62937375,-54.99098882,-24.27663145,-121.9413907,
1601840000,-2.954973379,-50.78668487,-66.04953348,-143.3563114,-35.55600298,-59.50883977,-24.37809201,-122.9753436,
1601960000,-2.944866763,-50.8119933,-66.31001492,-87.77356291,-35.44628534,-61.11649159,-24.56386764,-124.0165326,
1602080000,-2.957229147,-50.70361831,-75.21765952,168.9655887,-34.87803353,-58.38797521,-24.45695058,-124.2065413,
1602200000,-2.957976638,-50.98413377,-58.93373241,37.10642353,-35.37956657,-60.29466608,-24.48869144,-124.8010439,
1602320000,-2.963232336,-50.96640736,-60.96767276,109.2179534,-36.2590733,-66.92168198,-24.6748249,-124.8101996,
1602440000,-2.962693753,-51.07809623,-66.69896138,7.187510413,-35.49044274,-66.44187789,-24.53268317,-127.7495789,
1602560000,-2.962357885,-50.989712,-60.6475482,69.06753058,-35.5225803,-65.28424385,-24.59313694,-127.9714499,
1602680000,-2.959860155,-50.95060834,-69.4163454,116.5790421,-35.08501242,-69.35016021,-24.7798312,-126.6029672,
1602800000,-2.951600193,-51.02955622,-63.20953067,1.113102637,-35.16755797,-72.01002921,-24.8870254,-128.7801531,
1602920000,-2.968011077,-51.13542517,-71.57733524,60.44173438,-35.59756845,-71.36350341,-24.73337755,-129.4050061,
1603040000,-2.96605894,-51.12474181,-62.83179809,58.83727517,-35.36141455,-75.66140893,-24.96577703,-130.5910598,
1603160000,-2.946137827,-51.14096301,-63.48780312,67.45217069,-35.2013062,-78.53567978,-24.97657823,-130.8586221,
1603280000,-2.94990119,-51.04105348,-60.0398798,174.9776538,-35.50569471,-81.19707185,-24.99597202,-131.4905484,
1603400000,-2.952022649,-51.08339047,-67.6945926,-158.9198573,-34.98425794,-84.45483386,-25.02169638,-132.4887243,
1603520000,-2.944824475,-51.29595261,-70.33783505,-171.9647136,-35.05367117,-85.75058595,-25.18302968,-133.6146142,
1603640000,-2.941732166,-51.15583917,-70.22534655,-11.48992023,-35.19698119,-85.26530841,-25.36520779,-135.6848082,
1603760000,-2.93500461,-51.17306743,-57.75545209,-114.8651871,-34.8763406,-88.53286644,-25.37752045,-135.0432293,
1603880000,-2.940817597,-51.25493569,-65.60364928,-31.9914318,-34.60851553,-89.62850428,-25.39170097,-134.5647822,
1604000000,-2.95540946,-51.26372808,-60.6718288,4.284861633,-35.05828606,-88.59696849,-25.44436968,-134.9789776,
1604120000,-2.949327933,-51.33345738,-60.63945909,152.233383,-34.59894075,-94.80288812,-25.53965089,-135.7843315,
1604240000,-2.950680173,-51.38204236,-67.14573469,-168.6541915,-35.12308033,-94.91956521,-25.94122744,-135.8514593,
1604360000,-2.921350762,-51.20343442,-98.02122887,128.7545107,-34.67880251,-94.30739355,-25.96812276,-137.4901797,
1604480000,-2.936599114,-51.26043553,-64.92821655,-164.5494303,-35.39790104,-99.04584845,-26.04710138,-138.2629552,
1604600000,-2.930093084,-51.24162088,-69.37025459,31.56425378,-34.78885855,-103.1739387,-26.16043444,-137.693951,
1604720000,-2.942892573,-51.30343113,-60.2827611,143.1869358,-34.51647768,-102.3463652,-26.31982169,-139.0597618,
1604840000,-2.931492834,-51.26862505,-66.36274957,169.2325641,-35.08015889,-100.2377603,-26.33175552,-138.9473911,
1604960000,-2.94534524,-51.3683775,-89.27352008,-176.3149545,-34.93965268,-107.9725003,-26.47349169,-138.8755634,
1605080000,-2.92587657,-51.26316548,-69.67917161,20.11632369,-34.66469211,-111.268884,-26.77709095,-139.2709784,
1605200000,-2.942913949,-51.3806219,-58.71013282,-29.52889728,-34.27007823,-111.1156053,-26.78088099,-139.1547375,
1605320000,-2.92836261,-51.35938895,-60.11438627,163.2662135,-34.58626287,-112.8410971,-27.11488278,-139.9582286,
1605440000,-2.932091761,-51.29524171,-69.80968677,-121.1011837,-35.12329805,-113.2472279,-27.01676396,-140.7144511,
1605560000,-2.948828859,-51.34689094,-63.31599102,109.2431046,-34.96381168,-118.3626471,-27.32699508,-139.6898422,
1605680000,-2.948232305,-51.37284412,-54.98620049,141.944549,-34.36331693,-121.6961321,-27.70944059,-141.7645151,
1605800000,-2.922527908,-51.71753902,-74.31665611,-145.0700612,-34.00188312,-122.0410298,-27.76057104,-142.6807015,
1605920000,-2.957788938,-51.50536004,-67.35304847,10.70595177,-34.45024972,-126.4704759,-27.99509752,-141.3591437,
1606040000,-2.92675303,-51.47624704,-68.14334206,84.23782375,-34.76238161,-123.1997341,-28.27195736,-141.474464,
1606160000,-2.928212528,-51.55165966,-77.02908502,17.7511543,-34.32507394,-129.2903975,-28.39104837,-139.5428024,
1606280000,-2.936680833,-51.48798618,-69.06981557,123.1782635,-34.45217761,-128.9490923,-28.59755451,-142.6964239,
1606400000,-2.94143624,-51.547097,-59.88126718,10.88171547,-34.20921735,-130.3507001,-28.56723952,-140.0555945,
1606520000,-2.955786369,-51.47237865,-66.22368602,32.05447925,-34.26843512,-133.7355433,-28.85565524,-140.5155841,
1606640000,-2.944261778,-51.45736361,-60.64900381,-156.359571,-34.47650845,-137.3602948,-29.07085233,-141.8385803,
1606760000,-2.951088564,-51.46035479,-61.09029351,129.3974128,-34.32116956,-136.1323545,-29.3878735,-139.6783042,
1606880000,-2.946415215,-51.59457018,-65.99873099,-121.413771,-34.35687797,-140.0672558,-29.67716963,-138.2389315,
1607000000,-2.930448282,-51.66099399,-69.72114345,-49.9384517,-34.37644661,-144.0204689,-29.74031579,-138.0771191,
1607120000,-2.941597078,-51.62506257,-64.08134714,-164.0149745,-34.51027082,-146.290754,-30.07530415,-136.7505644,
1607240000,-2.935544274,-51.52253411,-67.93981185,-64.07166857,-33.5972518,-150.9449995,-30.18609554,-138.6062141,
1607360000,-2.921132824,-51.60290631,-58.93081259,9.290642119,-33.81335343,-149.5658469,-30.65280858,-134.6123471,
1607480000,-2.932023744,-51.73706859,-71.20261993,-35.21000045,-33.94206808,-152.6488431,-30.80634415,-133.2232128,
1607600000,-2.947830239,-51.70109736,-57.01536244,-111.3653571,-34.58036405,-154.5029894,-30.86658842,-131.1532693,
1607720000,-2.933124699,-51.72215251,-56.9265765,38.61407573,-33.80855452,-156.594227,-30.54824939,-127.0788531,
1607840000,-2.927767345,-51.68480376,-54.5876329,15.63843696,-34.22428993,-161.5740538,-30.92666312,-124.1243828,
1607960000,-2.928835159,-51.81057871,-69.29517792,-98.62101616,-33.66705486,-160.5865416,-30.90135643,-122.4273456,
1608080000,-2.936252542,-51.76172772,-69.89129268,127.5257234,-33.96734177,-163.45673,-31.14699749,-123.4623253,
1608200000,-2.934273226,-51.72520931,-82.65784965,-162.3290262,-33.69090701,-167.7352563,-31.21344023,-117.8393285,
1608320000,-2.935423423,-51.6781936,-61.43031129,153.5826632,-34.04737308,-167.2440854,-31.27559236,-118.374067,
1608440000,-2.939211819,-51.84772403,-77.22149974,175.8097768,-33.72971245,-172.5898014,-30.76836573,-112.0987052,
1608560000,-2.928947109,-51.66362846,-59.84229916,-151.5008111,-33.60608087,-173.4038695,-31.06710453,-108.9593663,
1608680000,-2.945876812,-51.74155551,-68.53235683,53.6928334,-34.0479305,-177.7246425,-30.92010385,-106.803345,
1608800000,-2.952037673,-51.92632109,-61.84731424,11.4604636,-33.4543544,178.5217687,-30.38285967,-103.5290072,
1608920000,-2.930604253,-51.79774249,-77.6233759,-119.7294711,-33.8539706,179.387789,-30.06154362,-104.7782625,
1609040000,-2.924304126,-51.85750101,-65.49179689,-96.05407405,-33.45585789,176.7374023,-29.88477136,-101.6378867,
1609160000,-2.929006837,-51.96701945,-60.83660546,67.63097114,-33.29619649,175.4559784,-29.85409537,-97.57941328,
1609280000,-2.921941865,-51.90712181,-64.78210752,82.29803879,-33.62619965,169.4995138,-29.25060533,-97.96061979,
1609400000,-2.950397866,-51.93338011,-62.99290693,-71.97951652,-33.90623855,165.2753037,-29.30193591,-95.24824126,
1609520000,-2.921639967,-51.77419015,-63.41209514,129.8341875,-33.95814603,163.6908612,-28.48268374,-93.33012983,
1609640000,-2.94548579,-52.03210441,-64.16050828,-86.62238812,-33.71367851,162.2734418,-28.373786,-94.71722254,
1609760000,-2.948267648,-51.84608557,-68.99609833,-161.9036731,-33.74506278,156.1541903,-27.87562212,-93.29739826,
1609880000,-2.943139669,-51.93583091,-64.30082874,-67.46087519,-33.17185247,157.0213892,-27.93932524,-94.12510534,
1610000000,-2.93982826,-52.07652385,-57.39982208,-0.1347313318,-33.11119947,153.4150563,-27.41445291,-91.98294748,
1610120000,-2.931493992,-52.00703165,-63.05198053,139.339161,-33.46221936,145.9325515,-27.16539097,-92.70310214,
1610240000,-2.93406427,-52.13743269,-67.80730182,114.0652601,-33.79443318,148.0637662,-26.8401089,-92.91945898,
1610360000,-2.931894344,-52.16511057,-61.52953783,123.4755828,-33.39178906,142.1191163,-26.53833159,-93.25361764,
1610480000,-2.933708084,-52.14859157,-69.02407661,-130.449312,-33.47036461,143.1430067,-26.32365118,-93.64071935,
1610600000,-2.921554141,-52.08545118,-57.25254441,150.1895996,-33.35808803,134.7845074,-25.86665262,-94.04755523,
1610720000,-2.928162345,-52.1557478,-58.40169247,-106.0804784,-33.71377074,137.448748,-25.51782096,-94.50409062,
1610840000,-2.928425836,-52.15951378,-64.254257,109.5313803,-34.98389735,132.1770835,-25.45608286,-95.555512,
1610960000,-2.934566614,-52.09504187,-69.39282183,66.99438567,-33.75712999,128.1989043,-25.33260938,-97.14716946,
1611080000,-2.923680374,-51.99391494,-63.33629216,-105.9952893,-33.48221796,128.1386055,-25.24285337,-96.41736944,
1611200000,-2.917494516,-52.0908024,-71.86981069,-24.46172028,-33.68622394,124.8331371,-25.02410015,-97.57189016,
1611320000,-2.920714104,-52.19602775,-66.83524075,-30.85663309,-33.62897155,121.0820313,-24.66996123,-99.65723583,
1611440000,-2.944394391,-52.30879004,-65.91612134,123.9424872,-33.83810586,120.2339165,-24.60503125,-99.9551797,
1611560000,-2.915065584,-52.21242368,-63.11680219,-20.17139913,-34.02132845,116.0149474,-24.29253632,-102.3179619,
1611680000,-2.931694215,-52.30341741,-59.88835477,-159.7504116,-33.8880248,113.865744,-24.01708206,-102.9018523,
1611800000,-2.927792343,-52.29374508,-66.51871505,-68.08906945,-33.93591957,106.3134688,-24.02180101,-103.829438,
1611920000,-2.904191303,-52.33184266,-60.8641456,127.2131467,-33.73432921,106.2705721,-23.73622424,-104.1127349,
1612040000,-2.907651019,-52.28656335,-56.79438461,159.7629882,-34.02126831,107.2297931,-23.60704224,-105.5073546,
1612160000,-2.931813881,-52.13115152,-62.09178675,42.58739658,-34.33582079,100.1250316,-23.64798499,-107.7679153,
1612280000,-2.936426746,-52.17930928,-58.66256274,-160.5229648,-34.11312491,98.53635308,-23.5202483,-107.468667,
1612400000,-2.927457613,-52.29193806,-66.4956355,151.7638618,-34.25843539,95.14075322,-23.32894805,-109.3584318,
1612520000,-2.930770947,-52.33875014,-67.14016483,112.4958091,-34.07571928,95.11075597,-23.33079059,-111.3757669,
1612640000,-2.921788587,-52.40499772,-61.42270228,-98.63372168,-34.49906001,90.53409285,-23.14148895,-112.6959935,
